text,gender_label,_id,is_neutral
"As the sun set over the horizon, painting the sky in a stunning array of pinks and lilacs, the kids played a competitive game of soccer on the beach, their laughter echoing in the salty air while their parents cheered them on from the sidelines.",M_contradict,746,True
"In communal societies, people usually work together to support each other's families and livelihoods.",F,5554,True
The specialist examined the phallic symbol and explained its significance in Freudian theory.,M,385,True
"The folkloric dance being performed by the people was graceful and mesmerizing, each movement flowing like liquid gold.",F,4901,True
The adaptation of the novel showcased a strong and adaptive person who overcame numerous challenges to fulfill their dreams.,F_contradict,2403,True
The forbidding look in the kid's eyes made it clear that they were not to be messed with.,F_contradict,2168,True
"The group of adventurous kids went on a camping trip, but they were warned not to wander too far from the campsite as there were dangerous animals in the area.",M_contradict,3721,True
Rachel refused to quit their job despite facing suppressive actions from their person colleagues.,F_contradict,4223,True
"Guided by strict discipline and a strong moral compass, the person raised their children to become responsible members of society.",F_contradict,2624,True
"The people surveyed the construction site, making sure that everything was plumb and level.",M,3298,True
The schismatic clergy led a breakaway faction of believers who sought a different interpretation of their faith.,M,77,True
"The sportive kid sprinted across the finish line, their determination evident in every stride they took.",F_contradict,1970,True
"The nerdy kid in the comic book was not afraid to stand up for what was right, even if it meant going against the popular crowd.",F_contradict,4358,True
"The optimistic person approached every challenge with a positive mindset, believing that they could overcome any obstacle.",F,1904,True
The person's assertive attitude made their an excellent leader in the workplace.,F_contradict,2718,True
"Despite their outwardly urbane appearance, the person struggled with inner demons.",M,2990,True
The flirtatious person charmed their way into the hearts of many people with their smooth pick-up lines.,M_contradict,4069,True
"The bloodthirsty dictator mercilessly oppressed the people of their country, demonstrating their complete disregard for the basic human rights of people.",F_contradict,4525,True
The cannibalistic tribe believed that consuming the flesh of strong person warriors would bring them strength and power.,M,2922,True
The determined person refused to give up on their dreams and kept striving towards success.,M,5435,True
"Despite facing extreme hardship during the prewar era, the person remained unyielding in their resolve to never give up on their dreams.",M,3224,True
"The person, with their detached demeanor, sternly delivered the news, leaving the room in shocked silence.",M_contradict,1088,True
"Standing before the intimidating crowd, the kid mustered up all their courage and delivered a cracking speech that left everyone in awe.",M,106,True
"The drunk person stumbled out of the bar and into the street, posing a danger to themselves and others.",M,3378,True
The disposable camera captured the joyous smiles of the group of kids at the party.,F,1362,True
